52,10/11 04:26:31,10000,-121087.6675144693,0.07742476463317871,0.007973742671310902,4.242305510048429
53,10/11 04:27:36,10000,-107187.86269038558,0.04945514723658562,0.022433694452047348,11.741968823661246
54,10/11 04:27:42,842,-111366.3606769079,-0.014839662238955498,-0.1295294314622879,26.38279713574487
55,10/11 04:28:47,10000,-199569.17786799796,0.13658711314201355,0.0578099749982357,3.6410838801739143
56,10/11 04:29:05,2836,-144761.46235698072,0.10859069228172302,-0.03365623205900192,6.231777413304534
57,10/11 04:30:10,10000,-98357.45487713318,-0.01852337270975113,0.052321191877126694,3.1979581254189613
58,10/11 04:30:23,1983,-146153.7959179388,-0.13077472150325775,0.10962380468845367,29.717493318719484
59,10/11 04:31:28,10000,-218602.9225351196,0.017817331477999687,-0.1307678520679474,4.239550882998912
60,10/11 04:32:04,5279,-165086.92294592794,0.10209458321332932,-0.0365220382809639,10.97028645859835
61,10/11 04:32:10,631,-120064.92725280362,0.05975523218512535,-0.12672652304172516,27.59878603596781
62,10/11 04:32:24,2206,-137156.05287475666,0.12220060080289841,0.08091016113758087,5.8622190902613776
63,10/11 04:33:29,10000,-185870.84450471337,0.003102579852566123,-0.0919506847858429,2.334873369328714
64,10/11 04:34:21,7733,-213987.50445503733,0.07179264724254608,-0.07114570587873459,20.831468326282607
65,10/11 04:35:27,10000,-144467.92839729573,-0.13468718528747559,0.08938338607549667,6.97264766479141
66,10/11 04:35:40,1952,-121958.8939508503,-0.03516409918665886,0.09896178543567657,19.543108356385638
67,10/11 04:36:47,10000,-146225.47647088638,0.05438092350959778,0.05231117084622383,14.64341973077982
68,10/11 04:37:09,3519,-122930.84826784322,-0.016525954008102417,-0.006094108335673809,16.69341430838133
69,10/11 04:37:21,2041,-129518.4909374415,-0.0927940309047699,-0.11596673727035522,19.576280993043007
70,10/11 04:38:28,10000,-105681.29128579213,0.10854022949934006,0.0025608192663639784,4.7840220932547535
71,10/11 04:38:31,438,-115188.82907161472,0.05978262796998024,0.11839137971401215,26.93405070883964
72,10/11 04:38:39,1322,-117806.1107041091,-0.026769133284687996,0.0770328938961029,10.596583696591562
73,10/11 04:39:36,10000,69970.49107454102,0.020320430397987366,0.025596976280212402,1.353535136827021
74,10/11 04:40:00,3624,-154485.22992520253,0.07563275843858719,0.13368529081344604,18.290493294339818
75,10/11 04:40:55,8425,-203295.54972658597,-0.011188481003046036,-0.08909504115581512,8.169623610933124
76,10/11 04:41:31,5587,-155245.69373054407,-0.038482535630464554,-0.09072080254554749,8.225046715207213
77,10/11 04:41:40,1229,-137037.25962819863,0.07931860536336899,0.09940369427204132,5.68893994627524
0,10/16 18:59:56,5000,-517297.0250093776,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/16 22:47:09,5000,-517297.0250093776,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/23 23:21:41,5000,-742891.43830544,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/23 23:25:31,5000,-742891.43830544,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/24 15:22:43,5000,-507413.46654286917,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/25 04:42:07,5000,-507413.46654286917,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/25 15:51:22,4407,-56854.16874248428,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/25 16:30:36,4407,-56854.16874248428,0.06784967333078384,-0.0668986365199089,5.4707224290104985
1,10/27 04:01:01,5000,-1757788.5270591131,-0.1300002987916483,0.13521970697813446,
