epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g
1,10/28 14:41:26,10000,-8293.968415797717,0.04293861985206604,-0.03626502677798271,20.891040783539907
2,10/28 14:42:26,10000,-77390.72424546922,0.13424934446811676,0.05602748692035675,3.5224858823447605
3,10/28 14:43:04,10000,-34618.86920387506,0.01403544470667839,-0.10362612456083298,3.9209387570998575
4,10/28 14:43:57,10000,-76157.67604860326,-0.10006029158830643,-0.12986718118190765,12.885772653695234
5,10/28 14:44:50,10000,-18512.171276808076,-0.08711990714073181,0.07457918673753738,10.63384101312249
6,10/28 14:44:55,1544,-106604.11558004856,0.13600151240825653,-0.040966663509607315,14.79293281408067
7,10/28 14:45:41,10000,-28304.02554024602,0.1202600747346878,-0.06160150468349457,8.88645997725434
9,10/28 15:00:30,10000,-6196.298583044283,0.0021246876567602158,-0.04073816537857056,20.67373926257642
10,10/28 15:01:33,10000,-75833.747379042,0.09109833091497421,-0.11972998827695847,4.549044852946335
11,10/28 15:02:43,10000,-66580.53921474471,0.10767187923192978,-0.08024342358112335,3.8893705565201686
12,10/28 15:03:46,10000,-34422.57740091002,0.010340101085603237,-0.09381654858589172,2.4504898219126474
13,10/28 15:04:52,10000,-83678.17506035497,0.11452402174472809,0.09020967036485672,11.588456780805972
14,10/28 15:05:13,3141,-99167.04680536932,0.025419756770133972,0.01848003827035427,29.765148873117976
15,10/28 15:06:16,9756,-47137.262247077444,-0.03144724667072296,0.0475529246032238,13.827680236022166
16,10/28 15:07:20,10000,-13956.746818001613,-0.014224359765648842,-0.057622652500867844,5.688026234038788
17,10/28 15:08:25,10000,-7182.820368223235,0.020890897139906883,-0.03222927451133728,22.330054723996863
18,10/28 15:09:27,10000,-5485.319013277372,-0.001084261923097074,-0.038442160934209824,25.30192726201478
19,10/28 15:09:40,1898,-117269.4236925706,0.02994012087583542,0.12269540131092072,27.167709360370818
20,10/28 15:09:49,1463,-96064.21441352005,-0.07617612928152084,0.04706421121954918,28.207596261542378
21,10/28 15:10:54,10000,-7697.948832846241,-0.05084194615483284,-0.0061864424496889114,16.928659596660392
22,10/28 15:11:02,1112,-100017.13420103358,0.08867686986923218,-0.08007942885160446,19.87492742900048
23,10/28 15:11:23,3373,-89008.4552937183,0.0026712350081652403,-0.0333954356610775,27.08374780378851
24,10/28 15:11:31,1195,-100131.63752071794,0.09913057833909988,0.0893959105014801,20.715058591843935
25,10/28 15:11:38,1054,-109365.63700794756,-0.009948261082172394,-0.045486170798540115,25.310731640261544
26,10/28 15:12:41,10000,-11650.593940133649,-0.019936002790927887,-0.04418223351240158,8.996126202201316
