epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g
1,10/27 14:05:17,10000,-63067.07481100257,-0.003259695367887616,0.1262706071138382,12.935875509774597
2,10/27 14:06:31,10000,-43101.48850849003,-0.08915571868419647,-0.04187803715467453,10.442596109002299
3,10/27 14:07:44,10000,-47878.84100392362,0.0961093157529831,-0.051815323531627655,1.4436864667251676
4,10/27 14:07:50,737,-100141.93231762739,0.08336786925792694,-0.11040356010198593,28.632635517066078
5,10/27 14:09:27,10000,-53486.39882673788,-0.08966638147830963,-0.07212323695421219,11.515887085792684
6,10/27 14:10:34,5826,-118998.52502116736,0.11530297994613647,-0.09014225751161575,18.40707031731587
7,10/27 14:13:25,10000,-15464.517751780684,-0.009087497368454933,0.06191505119204521,3.4719404474453994
8,10/27 14:16:16,10000,-29712.45520327094,0.012326264753937721,0.08656974881887436,14.396909068354377
9,10/27 14:16:24,1075,-104851.44659095787,0.03261960297822952,-0.04965716972947121,29.347683213080543
10,10/27 14:18:25,10000,-88014.12863274313,0.05428982526063919,0.13929259777069092,4.481199841487701
11,10/27 14:18:52,1301,-96441.54972924042,0.06851516664028168,0.054135341197252274,25.99213579841968
12,10/27 14:19:49,3908,-106343.38108819684,0.1364717036485672,0.07986104488372803,9.878493430032778
13,10/27 14:23:11,10000,-65265.450588651816,-0.11757083982229233,0.04135201871395111,11.466178338877048
14,10/27 14:26:13,10000,-20603.66967965554,-0.01999662071466446,0.055579058825969696,14.946911255178588
15,10/27 14:29:51,10000,-55654.399430281876,0.06994307786226273,-0.016761494800448418,22.11637601283694
16,10/27 14:31:13,3783,-98308.19975336263,0.09447358548641205,-0.10071910917758942,22.708601236304823
17,10/27 14:34:33,10000,-61446.965553270435,-0.11824437975883484,-0.036611463874578476,14.660946807517377
18,10/27 14:37:59,10000,-81574.10353716154,0.05225703492760658,-0.12341250479221344,24.959506071739803
19,10/27 14:41:51,10000,-12788.101326212616,0.013228450901806355,0.06507236510515213,20.968992804872514
20,10/27 14:45:39,10000,-22259.924609690843,0.020498134195804596,-0.08471151441335678,15.30505380573775
21,10/27 14:49:41,10000,-2702.818402652523,-0.009492854587733746,-0.03607338294386864,23.252335074000086
22,10/27 14:50:28,2648,-88583.98881707326,0.09811706840991974,0.027218084782361984,18.789440639204255
23,10/27 14:54:01,10000,-15658.365991951854,-0.04095415398478508,0.042813368141651154,20.31052367700529
24,10/27 14:57:41,10000,-68095.18959394816,-0.1098371371626854,0.09110093861818314,20.59330532783579
25,10/27 15:01:40,10000,-123294.35227976264,0.11273478716611862,-0.11731836944818497,25.45139218023273
26,10/27 15:05:22,10000,-101798.99045929564,0.07093607634305954,0.1276610940694809,19.47093921333964
27,10/27 15:08:49,10000,-16307.572284375326,0.026856571435928345,-0.06763304024934769,14.386128634778055
28,10/27 15:12:35,10000,-56126.298854738416,-0.11518388986587524,-0.00807024072855711,11.128645637745734
29,10/27 15:16:14,10000,-92149.9652322494,0.1385568082332611,-0.04464827850461006,5.0540285861568215
30,10/27 15:20:19,10000,-46456.24673944613,-0.04229631647467613,0.10839203000068665,22.164880438031602
31,10/27 15:21:29,4166,-89151.0926701953,0.1215498074889183,0.019605809822678566,25.064757266294738
32,10/27 15:22:35,3000,7082.0989425931975,-0.004108915571123362,0.007035106886178255,11.098304870048505
33,10/27 15:26:54,10000,-70450.25849067277,0.1130468100309372,0.03753797709941864,14.633784287481962
34,10/27 15:29:26,10000,-15554.787764056979,-0.04793756082653999,-0.04695156589150429,16.19359769083406
35,10/27 15:31:16,4340,-102964.44886821101,-0.11110416799783707,0.10192207247018814,27.170864664276014
36,10/27 15:35:26,10000,-53446.432368890644,-0.10025500506162643,-0.05843134596943855,12.993775316495158
37,10/27 15:39:29,10000,-60934.12291219764,0.12303349375724792,0.012466082349419594,25.270996358733985
38,10/27 15:43:15,10000,-12643.443320306484,-0.057070065289735794,0.006535388994961977,5.735269492202374
39,10/27 15:47:17,10000,-62429.959094420745,-0.014384468086063862,0.12420658767223358,9.33864968398232
41,10/27 15:50:39,10000,-12593.380422087272,0.04829823225736618,-0.028636354953050613,6.249848875243674
42,10/27 15:53:16,8078,-69583.4688985308,-0.03691859915852547,-0.1259792298078537,21.319186582761617
43,10/27 15:53:24,551,-99200.46472855266,0.0629788264632225,0.08126417547464371,26.651558656218608
44,10/27 15:54:16,4244,-74855.78478453102,0.041177768260240555,-0.05645076930522919,19.879464416982643
45,10/27 15:54:23,488,-99448.30123520667,0.06519919633865356,0.11128073930740356,24.599909883807783
46,10/27 15:57:14,10000,-69725.79249333928,-0.08974635601043701,0.08560478687286377,8.54269395060452
47,10/27 16:00:06,10000,-51500.80235259498,0.10245196521282196,-0.050674647092819214,3.987614172924699
48,10/27 16:00:11,310,-99811.24606008996,-0.053661469370126724,0.11597367376089096,29.498921708150043
49,10/27 16:00:37,1302,-102812.35423504139,0.0799899771809578,0.025998910889029503,23.795293753483193
50,10/27 16:00:51,1648,-111684.36538153626,0.09329903870820999,0.004090288653969765,18.271359895074873
51,10/27 16:00:56,405,-102049.91514837256,0.10191952437162399,0.07743152976036072,29.97440533061098
52,10/27 16:01:02,519,-100614.08781097583,0.05494086071848869,0.08779868483543396,29.909261612155444
53,10/27 16:04:03,10000,-143178.09250990153,-0.04427013918757439,0.037850383669137955,8.607974456295318
54,10/27 16:05:13,3332,-84686.40916712582,0.08329746127128601,0.02908909320831299,27.69376208919614
