epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g,terminated,truncated,total_reward_per_L1_dist
36,10/29 09:21:23,1173,-107349.62516819217,0.06151687726378441,-0.06595464795827866,7.4853968962162405,False,True,-24189990.0
37,10/29 09:21:37,1227,-97072.86504789497,-0.11331301182508469,0.03361046314239502,12.025269210026345,False,True,-1217939.25
38,10/29 09:21:46,746,-102448.28479608285,-0.09102010726928711,0.1199171245098114,25.480217000508976,False,True,-3545289.25
39,10/29 09:21:55,1036,-110256.98694332938,0.0727413222193718,0.02165347710251808,26.220553400192745,False,True,-1168040.875
40,10/29 09:21:59,443,-108695.5391089049,0.08944335579872131,-0.09508103877305984,20.033486209569915,False,True,-19280180.0
41,10/29 09:22:03,393,-124638.59111336681,0.1245238333940506,-0.12481395155191422,6.013289273659886,False,True,-429613216.0
42,10/29 09:22:11,673,-101551.80058203402,-0.05195934325456619,0.07780065387487411,11.684876644038908,False,True,-3929823.75
43,10/29 09:22:19,517,-103183.35442615641,-0.0558820478618145,0.04354779049754143,28.130305955776752,False,True,-8365591.0
44,10/29 09:22:32,719,-109602.46219126327,0.007892129011452198,0.060705363750457764,19.091707264450765,False,True,-1597761.875
46,10/29 09:23:32,4914,-106291.62476259461,0.08320104330778122,0.13725553452968597,7.406862468940897,False,True,-482143.15625
47,10/29 09:24:00,2102,-97193.32171385504,-0.13673558831214905,0.07198303192853928,16.42309577110438,False,True,-1500995.875
48,10/29 09:24:17,1360,-101624.9317242125,-0.13340997695922852,-0.044550519436597824,26.275228564880802,False,True,-571053.3125
49,10/29 09:24:25,540,-104872.39865382062,0.0687611773610115,-0.05643865466117859,27.017759999240713,False,True,-8510627.0
50,10/29 09:24:34,769,-99065.43295945371,0.11795910447835922,0.039973050355911255,8.971563867930378,False,True,-627265.6875
51,10/29 09:24:43,547,-104404.95392164931,0.06866475939750671,0.050038713961839676,28.992967802210625,False,True,-879544.25
52,10/29 09:24:51,837,-131063.83768720817,-0.06625925004482269,0.10904344916343689,24.088632833089893,False,True,-3063370.0
53,10/29 09:24:55,450,-108117.47643646153,-0.013403575867414474,-0.09554862231016159,18.77359101552952,False,True,-992338.6875
54,10/29 09:25:27,2136,-97929.29121707314,0.06579127907752991,0.046746011823415756,1.888279436174005,False,True,-870194.0625
55,10/29 09:25:38,738,-114453.86860823592,-0.006933293770998716,0.10045117139816284,16.510836252479574,False,True,-1223871.5
57,10/29 09:26:05,1680,-96276.38253449622,-0.11985600739717484,0.04183012247085571,27.09969767890414,False,True,-1233903.125
58,10/29 09:26:37,2479,-92992.09734927118,-0.049418576061725616,0.12111827731132507,7.3601031418342915,False,True,-1296966.25
59,10/29 09:26:59,1466,-100706.71707493291,-0.08405471593141556,-0.10079089552164078,12.68849582899317,False,True,-544815.3125
60,10/29 09:27:32,1973,-115026.07150510827,0.09301827847957611,-0.03497142717242241,11.842923022705676,False,True,-1981607.375
61,10/29 09:28:03,1970,-106909.35677985004,0.1208776906132698,0.08933217078447342,16.864325357612998,False,True,-508583.9375
62,10/29 09:28:14,731,-107662.89813459509,0.0049993665888905525,-0.014275549910962582,24.458186929499043,False,True,-11606379.0
63,10/29 09:28:22,733,-132840.11360341148,0.11698947101831436,-0.028754297643899918,24.52741105572243,False,True,-1505523.375
64,10/29 09:28:27,485,-114107.82303327818,-0.019277602434158325,-0.08698254823684692,27.87363896953437,False,True,-1073853.375
65,10/29 09:28:33,642,-106770.81647412514,0.1281280666589737,-0.12984028458595276,27.50114548400329,False,True,-62358196.0
66,10/29 09:28:45,926,-130459.94533354681,0.09249022603034973,-0.003120503621175885,12.170746364890135,False,True,-1459777.875
68,10/29 09:29:36,3299,-101149.8705649187,0.006115392781794071,0.13025741279125214,14.756975849559304,False,True,-741715.8125
69,10/29 09:29:53,1159,-126465.5238629097,0.06432076543569565,0.13507376611232758,7.812719975062617,False,True,-634247.75
70,10/29 09:30:00,903,-95900.73421164665,-0.037691932171583176,0.009905001148581505,22.255620923912836,False,True,-3451289.25
71,10/29 09:30:05,692,-102572.14758012608,-0.05882006138563156,0.0940672978758812,5.078325601961281,False,True,-2910076.25
72,10/29 09:30:09,604,-121178.38418639314,-0.02990461140871048,0.0577288381755352,19.1870847784011,False,True,-4355139.5
73,10/29 09:30:30,1753,-145419.63445976048,0.08858714252710342,-0.06022635102272034,2.562834016570047,False,True,-5127489.0
74,10/29 09:30:40,574,-102868.53159504427,-0.10371433198451996,0.10666161775588989,3.7442214915609155,False,True,-34902800.0
75,10/29 09:30:50,541,-116184.07548227714,-0.034014761447906494,0.09439597278833389,27.40077367524749,False,True,-1924176.0
76,10/29 09:31:01,541,-119465.42024793422,-0.042527686804533005,0.03343642130494118,27.91721250350843,False,True,-13140681.0
77,10/29 09:31:15,663,-104456.99400552857,-0.03966808319091797,0.021122004836797714,9.278679800454162,False,True,-5632295.5
79,10/29 09:32:19,4660,-68609.66251425473,0.022148579359054565,0.001092309132218361,12.508029268838559,False,True,-2952110.25
80,10/29 09:32:28,491,-97903.89348175067,-0.003259760793298483,-0.10171570628881454,25.12891952228608,False,True,-932635.875
81,10/29 09:32:46,1374,-107241.76852498736,0.01737862080335617,0.12964902818202972,5.204257356361281,False,True,-729398.6875
82,10/29 09:32:59,782,-106348.05795877613,0.11402062326669693,-0.026807395741343498,14.071569717025355,False,True,-1219402.875
83,10/29 09:33:09,598,-76502.00047569894,0.0034842381719499826,5.418061846285127e-05,27.564478182733236,False,True,-21620392.0
84,10/29 09:33:25,1082,-95348.00774761256,-0.04410772770643234,0.09411116689443588,11.71563549790846,False,True,-1906829.0
85,10/29 09:33:38,910,-119485.60793600164,0.008286367170512676,0.11355845630168915,14.212168294147721,False,True,-980637.5625
86,10/29 09:33:47,520,-100782.1910015813,0.08861245214939117,-0.050253976136446,19.348037091047008,False,True,-2627377.25
87,10/29 09:33:56,349,-102952.66871850459,-0.035182591527700424,-0.10568349063396454,19.34102365935944,False,True,-730854.9375
88,10/29 09:34:13,887,-110273.96778906492,-0.08435752987861633,0.015404871664941311,10.48881348398786,False,True,-1599270.75
