epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g
1,10/28 06:46:57,3246,-85836.65143187702,-0.019109562039375305,-0.0907793939113617,16.714566927880725
2,10/28 06:47:00,907,-114352.46479137115,0.10035186260938644,0.06973819434642792,25.09534974861924
3,10/28 06:47:01,301,-101702.40464703487,0.03289257735013962,-0.11997570842504501,20.21082465697243
4,10/28 06:47:03,576,-104883.19181254004,0.11860357969999313,-0.037336673587560654,15.522903914137919
5,10/28 06:47:06,1125,-126870.71339526589,0.09725215286016464,0.13780511915683746,9.683792090524165
6,10/28 06:47:09,797,-100002.19719649853,0.1315988302230835,0.10466741770505905,17.236998689943718
7,10/28 06:47:39,9456,-55540.676299090235,-0.0010848735691979527,0.10632432252168655,2.0985500053260675
8,10/28 06:47:42,510,-100070.87698217932,0.06014223396778107,-0.05748790130019188,7.534585554182846
9,10/28 06:47:44,485,-99755.41882350859,-0.05970529466867447,0.061231497675180435,24.3941422148592
10,10/28 06:47:48,670,-101662.63032807905,0.0181397907435894,0.08369747549295425,8.129699539853224
11,10/28 06:47:51,449,-101178.4918563333,-0.04333196207880974,-0.07439478486776352,17.15585056451257
12,10/28 06:47:53,376,-101938.04942110092,0.10396978259086609,-0.09710552543401718,26.972408107779625
13,10/28 06:47:57,697,-113276.86407853154,0.0028333214577287436,0.08405553549528122,6.3430301149849
15,10/28 06:52:14,2464,-86130.59293731741,0.06924314051866531,0.028924260288476944,29.746331627837925
16,10/28 06:52:17,827,-104724.90327777684,-0.11165758967399597,-0.025679947808384895,28.45522969283817
17,10/28 06:52:19,787,-98925.39501084787,-0.13319621980190277,-0.03628594055771828,15.055672011181139
18,10/28 06:52:21,723,-104204.16234263759,-0.09126124531030655,-0.05083524435758591,24.63418920995601
19,10/28 06:52:24,806,-99708.95543040583,0.060446422547101974,-0.014945394359529018,10.8792305599347
20,10/28 06:52:29,1642,-94738.2774062172,-0.09289178252220154,-0.13257676362991333,7.33085346112147
21,10/28 06:52:31,479,-101266.6469256402,0.1176302507519722,0.06345850974321365,29.487718968360042
22,10/28 06:52:32,388,-98849.29295337561,-0.059528909623622894,0.10509936511516571,17.895865964205594
23,10/28 06:53:06,4204,-87593.83954016828,0.03858611732721329,0.10163453221321106,1.267843087244871
24,10/28 06:53:29,699,-99207.07499376073,-0.09013549238443375,0.07736135274171829,5.874625239568209
25,10/28 06:53:34,268,-99410.62683975756,0.025936294347047806,0.13130047917366028,18.883353844564542
26,10/28 06:53:38,422,-100442.78467065086,0.08436354994773865,0.09109784662723541,27.50997893893088
27,10/28 06:53:44,717,-100406.20744753267,-0.10052900016307831,-0.003626521909609437,11.846397302613134
28,10/28 06:53:50,706,-98508.4966206335,0.03896725922822952,-0.02656283974647522,21.241109090498902
29,10/28 06:53:55,528,-98956.64099349747,0.03621271997690201,0.05826712027192116,15.844171244163824
30,10/28 06:54:02,686,-106249.78375496625,-0.002839342225342989,-0.06487260013818741,18.81705834138157
31,10/28 06:55:49,10000,-7492.980904200838,-0.041973937302827835,-0.015906523913145065,1.3278832277758639
32,10/28 06:56:05,536,-99790.93701411731,0.126087486743927,0.06431454420089722,13.301779072162491
33,10/28 06:56:11,656,-95735.21008058188,0.0685894563794136,0.018815532326698303,11.621521487051492
34,10/28 06:56:16,891,-115797.3687299722,0.0998254343867302,-0.10121104121208191,4.258947813333339
35,10/28 06:56:22,468,-101643.100075237,-0.0008818911737762392,0.0803348645567894,20.231649990650453
36,10/28 06:56:31,980,-111065.54968403422,-0.036440182477235794,-0.13443410396575928,13.389571023959654
37,10/28 06:56:35,425,-102495.44157693964,0.13429689407348633,-0.047970402985811234,5.967075223548013
