epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g,terminated,truncated,total_reward_per_L1_dist
54,10/29 03:53:59,267,-107475.66088893061,0.1281755417585373,0.079575315117836,24.072082981731633,False,True,-517329.59375
55,10/29 03:54:02,485,-109908.13175583944,0.0646870881319046,0.06281118839979172,22.424249613051852,False,True,-862036.25
56,10/29 03:54:07,596,-124772.90030097368,0.019528938457369804,0.05888751149177551,27.95479367885555,False,True,-1591157.125
57,10/29 03:54:09,378,-108059.98679089936,0.04127853736281395,-0.12147392332553864,18.279627723824962,False,True,-1347458.875
58,10/29 03:54:14,693,-145888.84202139257,-0.13010945916175842,-0.08634089678525925,27.481396049661903,False,True,-674006.0
59,10/29 03:54:18,652,-117728.66097854743,0.0006820171256549656,0.03641360253095627,17.529618126478322,False,True,-3173654.0
60,10/29 03:54:21,421,-103572.75723132738,0.11274396628141403,0.10730770975351334,7.936887573742131,False,True,-470674.71875
61,10/29 03:54:29,1109,-127565.76293243608,0.015041917562484741,-0.08111479878425598,3.6278885429283885,False,True,-1930682.625
62,10/29 03:54:32,494,-104284.74758251144,-0.051099613308906555,-0.12281113117933273,8.303182900088144,False,True,-599645.25
63,10/29 03:54:39,1171,-112036.94378334167,-0.09537014365196228,-0.003882734104990959,7.8025319660239845,False,True,-1128803.0
64,10/29 03:54:43,497,-106932.24540957273,0.07891693711280823,0.04051130637526512,9.382102168802506,False,True,-895368.125
65,10/29 03:54:46,500,-107790.33816049804,0.05925557389855385,0.05050359666347504,24.240477210376653,False,True,-982062.25
66,10/29 03:54:50,514,-105440.24400357465,0.04284316301345825,-0.12787483632564545,5.8817807012265915,False,True,-1240011.375
67,10/29 03:54:55,754,-126609.19284381575,-0.12222898751497269,0.00992476474493742,27.676490193508087,False,True,-1127377.0
68,10/29 03:54:59,432,-108613.4661627425,0.030387474223971367,-0.1057877466082573,23.678717223193104,False,True,-1440491.75
69,10/29 03:55:08,1557,-142728.75281225177,-0.06608089804649353,0.08762204647064209,2.066471867058967,False,True,-6625865.5
70,10/29 03:55:12,471,-114733.38374967451,0.04621017351746559,-0.08090581744909286,26.74308674786976,False,True,-3306852.75
71,10/29 03:55:16,476,-111132.90147903803,0.06864175945520401,0.039177101105451584,22.582500150272043,False,True,-1030737.125
72,10/29 03:55:22,1023,-138651.50207050727,-0.03334316238760948,-0.04933558404445648,4.089102548244282,False,True,-1676990.75
73,10/29 03:55:27,656,-136007.46664115216,-0.016453152522444725,-0.042674705386161804,15.568616754170165,False,True,-2300226.5
74,10/29 03:55:33,1100,-115846.31905193455,0.02525407448410988,0.11644265800714493,3.5986207410940154,False,True,-817565.1875
75,10/29 03:55:36,374,-103221.82316126332,0.08297328650951385,-0.10628373920917511,22.26709569644325,False,True,-4428134.5
76,10/29 03:55:41,649,-126362.30020229169,-0.00870794802904129,0.04335305094718933,28.646664718601738,False,True,-3647335.0
77,10/29 03:55:44,338,-113069.0180504906,0.11321675777435303,0.11881698668003082,29.424716655136294,False,True,-487295.5625
78,10/29 03:55:48,473,-109244.16024131379,0.07473607361316681,0.06229215860366821,17.54038078783944,False,True,-797238.375
79,10/29 03:55:54,837,-121167.62931106956,-0.09274037182331085,0.08383291214704514,16.288499383510416,False,True,-13602939.0
80,10/29 03:55:57,549,-132319.13077482002,-0.13477735221385956,-0.09909317642450333,27.19768472118373,False,True,-565779.375
81,10/29 03:56:02,631,-129969.62867133046,-0.019110865890979767,-0.09787937253713608,7.178239290122933,False,True,-1110944.125
82,10/29 03:56:10,1053,-138043.55213626253,-0.13756243884563446,0.10679063200950623,11.732204839978497,False,True,-4486039.5
83,10/29 03:56:14,591,-110597.035050508,0.016760235652327538,-0.07708350569009781,28.88854848024678,False,True,-1833405.875
84,10/29 03:56:17,428,-115189.6122938011,-0.009769327938556671,-0.10577443987131119,21.337305422873083,False,True,-996934.875
85,10/29 03:56:26,1348,-147854.545092355,-0.10931278020143509,-0.06913987547159195,2.8785975868596205,False,True,-828536.5625
86,10/29 03:56:30,355,-105630.06680142281,0.1107984408736229,0.04358356446027756,11.128301542118333,False,True,-684212.3125
87,10/29 03:56:33,446,-109905.19359939113,0.08453752100467682,0.08200962096452713,12.568368704009774,False,True,-659904.375
88,10/29 03:56:41,1174,-136490.7976037976,-0.1029672920703888,-0.07380361109972,2.904791437209024,False,True,-772133.875
89,10/29 03:56:44,326,-106271.48206044117,0.03607657551765442,-0.12880511581897736,14.85417566177902,False,True,-1146049.375
90,10/29 03:56:50,757,-148708.48693212864,-0.06048800051212311,0.09526539593935013,27.367540112992355,False,True,-4276010.0
91,10/29 03:56:57,849,-117007.63522902185,-0.008150613866746426,0.05738690495491028,4.857053754424001,False,True,-2376451.0
92,10/29 03:57:04,712,-115177.53188370753,-0.02643628418445587,-0.054866377264261246,9.144205925217697,False,True,-1416651.5
93,10/29 03:57:07,404,-112006.0810235301,-0.0862450897693634,-0.12897343933582306,16.073096476229733,False,True,-520429.53125
94,10/29 03:57:11,445,-110670.9172562221,0.08309994637966156,0.04394076392054558,15.275255223266015,False,True,-871145.25
95,10/29 03:57:15,664,-134941.5375569516,-0.012814409099519253,0.08109259605407715,23.855951834976327,False,True,-1976349.125
96,10/29 03:57:21,743,-117559.69446650479,-0.0553794726729393,0.06088722124695778,20.073214764716727,False,True,-21344420.0
97,10/29 03:57:24,466,-118932.90861783962,0.07978595793247223,0.11914205551147461,17.805551470297626,False,True,-597869.0625
98,10/29 03:57:29,714,-114988.19535920757,-0.0634046345949173,-0.008475673384964466,20.674381975535262,False,True,-1599717.5
99,10/29 03:57:32,275,-102038.00168978744,0.10664824396371841,-0.12936551868915558,26.567101657268783,False,True,-4491648.0
100,10/29 03:57:34,300,-108132.27994195434,0.12136341631412506,0.11453509330749512,27.278979516192162,False,True,-458384.75
101,10/29 03:57:38,392,-103517.54616150726,0.06561599671840668,-0.12416031956672668,9.997329704745434,False,True,-1768191.0
102,10/29 03:57:42,589,-110393.0356525,0.048104871064424515,0.06152996048331261,8.975211908853563,False,True,-1006915.75
103,10/29 03:57:45,510,-111961.1460365614,0.05831348896026611,0.08889282494783401,20.634823364172885,False,True,-760573.0625
104,10/29 03:57:50,663,-150736.95332852245,-0.012774933129549026,-0.04833916574716568,15.96182941598899,False,True,-2466484.0
105,10/29 03:57:55,628,-106552.30168313862,-0.02576601505279541,-0.13608035445213318,5.635864822756083,False,True,-658354.625
106,10/29 03:57:59,542,-115789.7991174063,-0.08032625168561935,-0.09904290735721588,18.547907394750474,False,True,-645539.0625
107,10/29 03:58:05,834,-129014.5730885033,-0.12472410500049591,0.012688826769590378,15.176715098195796,False,True,-1151553.125
108,10/29 03:58:09,607,-126510.3845304705,0.03050103411078453,0.04903202876448631,13.570490241863013,False,True,-1590664.0
109,10/29 03:58:12,304,-107162.03738511591,0.02826646715402603,-0.13427603244781494,23.652584347799277,False,True,-1010871.4375
110,10/29 03:58:17,881,-133942.96907970973,-0.05524355545639992,-0.06493515521287918,5.487407795360487,False,True,-1114531.5
111,10/29 03:58:22,469,-108133.54042391981,-0.08908318728208542,-0.12231867015361786,20.992621159683257,False,True,-511507.0625
112,10/29 03:58:27,654,-134464.93043461075,-0.06442400813102722,-0.07546629011631012,14.9026797753611,False,True,-961217.0625
113,10/29 03:58:32,714,-141386.0610661489,-0.04069242253899574,0.07445476949214935,26.037102611968386,False,True,-4187684.75
114,10/29 03:58:35,284,-103961.08854936401,0.12646915018558502,-0.12920673191547394,12.488951939604743,False,True,-37975520.0
115,10/29 03:58:40,542,-112403.63736603459,0.055061593651771545,0.09806929528713226,17.865170492462795,False,True,-734036.375
116,10/29 03:58:43,231,-102809.6376022559,0.13733680546283722,-0.0916418731212616,14.756065413126462,False,True,-2249913.5
117,10/29 03:58:51,1133,-145338.75986040864,-0.1384919136762619,0.12939415872097015,8.76919334081506,False,True,-15975234.0
118,10/29 03:58:59,798,-135740.69795608468,-0.07563048601150513,0.0684589296579361,17.211071749180523,False,True,-18927650.0
119,10/29 03:59:06,925,-103979.62026668,0.09283088892698288,0.002913989359512925,2.8292026075128303,False,True,-1086007.125
120,10/29 03:59:10,539,-107871.76296007582,0.06360911577939987,0.02809288166463375,13.213786210693922,False,True,-1176329.5
121,10/29 03:59:15,505,-128740.21660169706,-0.08854451775550842,-0.12979887425899506,9.873057328981757,False,True,-589622.6875
122,10/29 03:59:19,344,-103613.03462397405,0.10776548087596893,0.025982722640037537,21.25611299432846,False,True,-774687.25
123,10/29 03:59:22,311,-103038.58871112701,0.1168166920542717,0.011207313276827335,29.864093368173968,False,True,-804838.0
124,10/29 03:59:30,954,-121809.42266775524,0.0547407828271389,-0.09394117444753647,3.408709097389664,False,True,-3107352.25
125,10/29 03:59:35,659,-120512.96427997181,-0.0018446901813149452,0.09388475120067596,26.747454703896896,False,True,-1309353.375
126,10/29 03:59:40,345,-102236.27343962392,0.11150536686182022,-0.02474844641983509,17.321138398767086,False,True,-1178422.125
128,10/29 06:46:22,10000,-103904.70548668533,-0.11765027791261673,0.1101461797952652,5.508934738648583,False,True,-13846395.0
129,10/29 06:46:35,10000,-78560.91809851633,-0.09294483065605164,-0.10481881350278854,14.047170781407432,False,True,-397246.53125
130,10/29 06:46:48,3081,-84288.44782748693,-0.0601903535425663,0.01602485030889511,24.713527707951087,False,True,-1908467.875
131,10/29 06:46:56,1780,-65062.59116130447,0.015701785683631897,0.010360611602663994,16.774988364856622,False,True,-2496416.25
132,10/29 06:47:01,949,-111295.03285614034,-0.008932383731007576,0.09467316418886185,15.888139992346725,False,True,-1298040.75
133,10/29 06:47:05,825,-101905.027424161,0.04015802964568138,-0.05393699184060097,24.462193243849665,False,True,-7395697.0
134,10/29 06:47:07,392,-102227.64764127108,-0.09776294231414795,0.08621113002300262,28.004495808725167,False,True,-8849490.0
135,10/29 06:47:14,1293,-111499.1879044053,0.0836763083934784,0.07338970899581909,5.560004259581688,False,True,-709887.375
136,10/29 06:47:17,350,-101224.33919393818,-0.020336832851171494,-0.1192687600851059,22.608792142946097,False,True,-725073.625
137,10/29 06:47:19,506,-112586.2758978959,-0.06674179434776306,-0.062247224152088165,13.936887440710356,False,True,-872836.1875
138,10/29 06:47:21,278,-101536.41823981925,-0.13083508610725403,-0.05883773788809776,11.825194139602813,False,True,-535324.0
139,10/29 06:47:23,389,-105465.887859523,-0.10346662998199463,0.12276668846607208,17.39833342381743,False,True,-5464537.5
140,10/29 06:47:29,1063,-125128.77576570396,0.021222995594143867,0.09079571068286896,5.4702467612885055,False,True,-1117034.625
141,10/29 06:47:33,761,-114800.15879219765,0.02880765125155449,0.11788760870695114,26.121858138924672,False,True,-782575.8125
142,10/29 06:47:38,972,-114209.62162608602,0.04386120289564133,0.13335520029067993,13.474575674251348,False,True,-644464.1875
143,10/29 06:47:41,702,-107091.22248726818,-0.028358932584524155,0.0439005121588707,5.970122330556435,False,True,-6890626.5
144,10/29 06:47:45,631,-111905.42271982867,-0.03538934886455536,0.10280962288379669,14.48521902878485,False,True,-1659818.5
145,10/29 06:47:47,406,-105233.76915338603,-0.10836856812238693,-0.08952786773443222,14.064494241499254,False,True,-531761.8125
146,10/29 06:47:52,739,-114016.96113338604,0.03481878340244293,0.08520210534334183,17.75082335569859,False,True,-949976.0
147,10/29 06:47:55,618,-106949.65172724752,0.002401641570031643,-0.008725033141672611,21.726814932321467,False,True,-16913336.0
148,10/29 06:48:02,1005,-131861.42510448844,0.06388652324676514,0.0013938548509031534,2.274250365620181,False,True,-2019924.25
149,10/29 06:48:05,701,-87582.29244951783,-0.002177801914513111,0.004030529409646988,6.903848393299154,False,True,-47272084.0
150,10/29 06:48:07,318,-100001.29036262458,-0.13017705082893372,-0.017480112612247467,11.944953912693093,False,True,-677253.25
151,10/29 06:48:10,380,-103258.04530460906,-0.10431130230426788,0.02160491794347763,25.353968544358843,False,True,-1248489.375
152,10/29 06:48:15,785,-104311.95526490189,0.13785792887210846,-0.04263722151517868,8.058516708770917,False,True,-1095475.5
153,10/29 06:48:20,979,-124770.8369586631,0.060512393712997437,0.1166074201464653,8.123168477449049,False,True,-704443.125
154,10/29 06:48:26,625,-103197.74544039379,0.09390397369861603,-0.06264985352754593,12.980046002537902,False,True,-3301892.5
155,10/29 06:48:34,708,-104570.40960576627,0.1040472760796547,0.01636255532503128,26.90255177751713,False,True,-868454.0625
156,10/29 06:48:47,1321,-128007.50037556211,0.009728386066854,0.12773539125919342,1.100701812781271,False,True,-931208.9375
157,10/29 06:48:51,366,-101022.2316292991,-0.10501132905483246,-0.004836378153413534,21.641241667897464,False,True,-919657.1875
158,10/29 06:49:02,885,-144274.96277720982,0.1105731651186943,0.07343896478414536,7.520910031720462,False,True,-784051.375
159,10/29 06:49:06,487,-111948.59259081425,0.11321943253278732,-0.09975645691156387,13.761410930522512,False,True,-8315293.5
160,10/29 06:49:20,1693,-130486.82327575888,-0.008781935088336468,-0.028234019875526428,1.0740435267692763,False,True,-3525150.75
161,10/29 06:49:26,520,-104636.86779845996,-0.06106911227107048,0.09707234054803848,15.22298780248335,False,True,-2906319.0
162,10/29 06:49:33,679,-113859.39380856877,0.07855220139026642,0.02108096331357956,24.62919138253249,False,True,-1142786.0
163,10/29 06:49:38,377,-106839.30327444572,-0.018031489104032516,-0.09519504010677338,23.979674936107763,False,True,-943588.9375
164,10/29 06:49:42,354,-106603.00850928907,-0.11108119040727615,-0.045165251940488815,25.640044053824568,False,True,-682274.8125
165,10/29 06:49:48,657,-123827.63368831525,0.05947602540254593,-0.026953894644975662,5.931735552105439,False,True,-3807488.25
166,10/29 06:49:56,732,-107469.45814267488,0.020360413938760757,0.0579671636223793,8.507330067253283,False,True,-1372051.375
167,10/29 06:50:01,442,-116667.10252497095,0.10147212445735931,-0.09525980800390244,19.096335158673565,False,True,-18779968.0
168,10/29 06:50:05,461,-105419.63713699658,-0.08312027156352997,0.1340157836675644,29.239479832615118,False,True,-2071295.375
169,10/29 06:50:11,576,-116115.76510048236,0.08419845253229141,-0.03558650612831116,16.387007013294557,False,True,-2388626.25
170,10/29 06:50:17,632,-104193.84407251343,0.05654390528798103,-0.07557527720928192,3.823902872072873,False,True,-5474846.5
171,10/29 06:50:26,834,-119262.55919097176,0.048009008169174194,-0.038745731115341187,3.380263213018218,False,True,-12874770.0
172,10/29 06:50:31,618,-106041.16754557977,-0.05354250967502594,0.05288374051451683,7.076961803058483,False,True,-160968624.0
173,10/29 06:50:38,867,-111700.54374082648,0.02985035628080368,0.04622172936797142,4.3904937276765565,False,True,-1468351.375
174,10/29 06:50:43,578,-130825.17803359717,-0.011004035361111164,-0.0243611428886652,24.29196020996183,False,True,-3699265.25
175,10/29 06:50:48,448,-100301.95104566611,-0.13303035497665405,0.014725218527019024,3.013678431085071,False,True,-847824.125
176,10/29 06:50:54,567,-126154.44785928355,0.011490121483802795,-0.04248075932264328,11.64901358445814,False,True,-4070727.5
177,10/29 06:51:00,621,-106520.50392112942,-0.07542572915554047,-0.07854558527469635,2.5475341885546987,False,True,-691820.5
178,10/29 06:51:04,360,-102667.03614153143,-0.12733887135982513,0.10225885361433029,3.6463602841663296,False,True,-4093579.25
179,10/29 06:51:09,422,-102936.64547925422,-0.059076230973005295,-0.08281899988651276,21.60527700130923,False,True,-725441.1875
180,10/29 06:51:15,679,-101776.26061844181,-0.015266136266291142,0.08701907843351364,8.690234485863272,False,True,-1418426.25
181,10/29 06:51:23,775,-129231.5390670513,-0.002292004181072116,0.015113228000700474,4.725326052213616,False,True,-10079501.0
182,10/29 06:51:29,543,-108911.45424702657,0.11891254782676697,-0.11979496479034424,2.325583409639424,False,True,-123424024.0
183,10/29 06:51:38,895,-106264.97831310723,0.07750897854566574,-0.029302289709448814,2.9555023501322624,False,True,-2204361.75
184,10/29 06:51:42,549,-113243.99254465521,-0.05087731406092644,-0.03405299037694931,22.08903752535664,False,True,-1333375.625
185,10/29 06:51:47,482,-104834.18218848991,0.0838097408413887,-0.07573641836643219,12.652777278827392,False,True,-12985259.0
186,10/29 06:51:53,581,-123609.76428735981,0.029762031510472298,-0.03792942315340042,26.933376476606483,False,True,-15134546.0
187,10/29 06:52:00,649,-109804.02266917053,0.0008185573969967663,0.025051191449165344,25.28939410505885,False,True,-4244495.0
188,10/29 06:52:07,670,-115291.0527397545,0.0041015055030584335,0.0931662991642952,17.815559098932248,False,True,-1185295.125
189,10/29 06:52:10,271,-103759.81908772979,0.06471206992864609,-0.13622696697711945,16.37144423947398,False,True,-1450884.0
190,10/29 06:52:16,600,-101768.81853095363,-0.0988161563873291,0.007256665732711554,3.4146243752139003,False,True,-1111504.875
191,10/29 06:52:24,640,-106468.89783523072,-0.027907991781830788,0.036383677273988724,10.648173999007444,False,True,-12561686.0
192,10/29 06:52:32,755,-106452.33215619574,0.05330044403672218,0.1036711037158966,17.70787715342895,False,True,-678163.25
193,10/29 06:52:36,458,-101972.85249968355,-0.08619978278875351,-0.025034388527274132,17.975697265963426,False,True,-916740.3125
194,10/29 06:52:43,644,-111375.46382655116,0.09100638329982758,-0.006016313098371029,27.57489907851759,False,True,-1310452.625
195,10/29 06:52:46,290,-101624.46234512316,-0.058195583522319794,-0.12119071185588837,10.64882133896965,False,True,-566511.875
196,10/29 06:52:53,495,-110492.47902957087,0.023414136841893196,-0.0717514157295227,29.69707389336126,False,True,-2285864.5
197,10/29 06:52:57,303,-104474.62431194322,-0.09717762470245361,-0.11385736614465714,18.05821543197881,False,True,-495058.3125
198,10/29 06:53:03,427,-105903.67020336165,-0.09515954554080963,0.11907336115837097,16.91245819078867,False,True,-4428556.0
199,10/29 06:53:06,372,-104543.2659408866,-0.1109260842204094,-0.02816256880760193,15.6483053750952,False,True,-751630.375
200,10/29 06:53:10,430,-124844.10424366304,0.0779431015253067,-0.09904932230710983,16.089984411308347,False,True,-5915038.0
201,10/29 06:53:14,354,-103840.94927415864,-0.11036864668130875,0.016218893229961395,13.419024719213162,False,True,-1102933.875
202,10/29 06:53:17,289,-108948.63034890238,0.0685429573059082,-0.12800821661949158,27.30872179489378,False,True,-1832139.25
203,10/29 06:53:22,513,-112510.08179662094,0.030643539503216743,-0.07060103118419647,29.788378992944004,False,True,-2815744.25
204,10/29 06:53:28,530,-100882.82515374037,-0.062061671167612076,0.0719246193766594,29.661159676792238,False,True,-10228466.0
205,10/29 06:53:32,443,-102721.8316581159,-0.08508899062871933,0.02457982487976551,21.617091865868005,False,True,-1697624.25
206,10/29 06:53:37,571,-106335.80121364993,-0.08927959203720093,-0.06857112795114517,5.058317480648889,False,True,-673647.9375
207,10/29 06:53:41,426,-113538.03771168407,0.07126463204622269,-0.08962405472993851,25.18778225429375,False,True,-6184183.5
208,10/29 06:53:49,674,-94321.91965776552,0.021777614951133728,0.014828650280833244,12.814303768587102,False,True,-2576660.5
209,10/29 06:53:57,851,-131254.23735017062,0.11163020133972168,0.10565280169248581,15.949640656956474,False,True,-604070.375
210,10/29 06:54:06,862,-124052.1051438021,0.11421338468790054,0.11163821071386337,16.332727384570802,False,True,-549263.8125
211,10/29 06:54:10,256,-100431.06827773814,-0.07108375430107117,-0.1292777955532074,16.813390545902987,False,True,-501249.21875
212,10/29 06:54:16,542,-105672.36548876108,-0.05191172659397125,0.10316839069128036,28.855321087006963,False,True,-2061631.75
213,10/29 06:54:24,737,-116571.01581108742,0.0732409656047821,0.04722719267010689,13.769015214071016,False,True,-967650.0625
214,10/29 06:54:27,261,-101064.53672602594,0.0031529797706753016,-0.12996450066566467,14.864490520495064,False,True,-796966.5625
215,10/29 06:54:45,1783,-72212.2822285623,0.01083557028323412,0.020230744034051895,1.481372967088477,False,True,-2324456.0
216,10/29 06:54:52,553,-117265.76162013899,0.024422088637948036,-0.047634057700634,19.511657818407258,False,True,-5051952.0
217,10/29 06:54:59,653,-118500.58449283519,-0.006249831058084965,0.06923727691173553,19.731971143193903,False,True,-1881336.5
218,10/29 06:55:07,778,-125256.13498541265,0.11440156400203705,0.08166273683309555,22.753101427367376,False,True,-638852.3125
219,10/29 06:55:11,337,-101809.26999932958,-0.10645675659179688,-0.042699575424194336,28.85109040805084,False,True,-682567.5625
220,10/29 06:55:18,594,-123176.89580633503,0.04212503880262375,-0.021174727007746696,29.086602987878166,False,True,-5879478.0
221,10/29 06:55:22,282,-101642.7599330136,-0.0756220892071724,-0.12399628758430481,16.67600458317021,False,True,-509185.40625
222,10/29 06:55:37,1596,-129802.4674416465,0.1428968459367752,0.04337019473314285,1.3282536123693147,False,True,-696862.25
223,10/29 06:55:41,450,-106216.05033128889,-0.07443729788064957,-0.08080189675092697,14.341464018790173,False,True,-684208.9375
224,10/29 06:56:00,1986,-103116.63364804765,-0.06073261797428131,0.06433219462633133,1.4048648613851529,False,True,-28646878.0
225,10/29 06:56:08,736,-125169.3665607113,0.13652443885803223,0.020373741164803505,11.610028058647176,False,True,-797774.5
226,10/29 06:56:16,801,-129090.15719832093,0.11866899579763412,0.07966725528240204,16.019883917816884,False,True,-650865.1875
227,10/29 06:56:23,619,-106868.45723679865,-0.053560368716716766,0.01647155173122883,9.731687472773618,False,True,-2881420.0
228,10/29 06:56:29,524,-116529.22947753003,0.09757957607507706,-0.06273114681243896,28.68072261517554,False,True,-3343887.5
229,10/29 06:56:37,741,-113767.71583128524,0.04983152821660042,0.06562317162752151,23.822895898412085,False,True,-985388.3125
230,10/29 06:56:45,776,-114125.83546341198,0.07000750303268433,0.030883457511663437,8.607997938778322,False,True,-1131180.0
