epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g
26,10/27 16:15:24,10000,-34013.23376999372,-0.01787981204688549,-0.04419977217912674,2.0091997679650007
27,10/27 16:15:27,563,-120274.10069553266,-0.02182505466043949,-0.04862654581665993,12.534214379196957
28,10/27 16:15:30,579,-100024.76298376947,-0.04756760224699974,-0.13705307245254517,6.447440931032365
29,10/27 16:15:33,846,-98042.13274048918,-0.0740196630358696,0.05549192056059837,10.762551576398307
30,10/27 16:15:36,491,-110043.93109689145,-0.0016629535239189863,-0.08503124117851257,10.40433435691777
31,10/27 16:15:38,497,-104901.7174291606,0.06838423758745193,0.10321010649204254,28.722312453128005
32,10/27 16:15:40,507,-101233.68105550126,-0.10978518426418304,-0.0797351598739624,14.907112630300867
33,10/27 16:15:43,939,-112812.3637288228,0.0003888731880579144,-0.04308341443538666,7.63794301520536
34,10/27 16:15:45,369,-104695.41626917364,0.09295318275690079,-0.10353731364011765,29.190569117389536
35,10/27 16:15:47,696,-119628.1283457696,0.03030386008322239,0.017574438825249672,29.743155243140755
36,10/27 16:15:50,685,-118194.54284503165,0.05963379144668579,-0.05429387837648392,11.924450537513172
37,10/27 16:16:03,3644,-109436.41094821863,0.042613010853528976,0.1189877986907959,5.230151192251051
38,10/27 16:16:27,10000,-19470.261232094108,0.054480377584695816,0.09204297512769699,2.692943341781177
39,10/27 16:16:29,570,-105035.95489809009,-0.029134664684534073,0.006225460674613714,23.48967932847605
40,10/27 16:16:33,1695,-95828.69457856979,-0.07844685018062592,0.06143352761864662,7.812909904760175
41,10/27 16:16:34,392,-101702.81486317313,-0.08890832960605621,-0.09494234621524811,28.77603824900657
42,10/27 16:16:35,401,-101199.61235335315,-0.10850127041339874,0.020791100338101387,23.013683837227763
43,10/27 16:16:37,770,-130339.75027331692,-0.012721490114927292,0.04763152450323105,20.976462063935443
44,10/27 16:16:39,672,-108059.86541597413,0.12169305980205536,-0.10914580523967743,16.935050137263424
45,10/27 16:16:40,427,-109657.68119871695,0.02419685758650303,-0.0843009501695633,22.38991806084715
46,10/27 16:17:00,10000,-8012.905994955981,0.009791716001927853,-0.021834099665284157,2.088650100543289
47,10/27 16:17:01,430,-100772.97706028238,0.05706855282187462,-0.07897359132766724,29.461307198106663
48,10/27 16:17:03,769,-124777.65944863501,0.12025848776102066,-0.010500853881239891,21.157852564635704
49,10/27 16:17:05,616,-99697.51857680228,-0.057693928480148315,-0.13154689967632294,14.718742758098445
50,10/27 16:17:12,3423,-88651.68097072888,-0.10217161476612091,0.04421147331595421,10.579855818249943
51,10/27 16:17:14,500,-106069.51437130765,0.002056194469332695,-0.06520356982946396,21.339700348369917
52,10/27 16:17:34,10000,-49099.909749246406,-0.07864828407764435,0.024043455719947815,5.0254187722127535
53,10/27 16:17:58,10000,-42913.85961677645,0.08781902492046356,0.017646079882979393,5.397375459358285
54,10/27 16:18:02,994,-100398.38589867685,0.0094261784106493,-0.007635847199708223,13.335246182833552
55,10/27 16:18:11,3302,-84891.60960780171,0.01776818372309208,0.012246726080775261,7.58990320556448
56,10/27 16:18:18,2492,-99390.29308696676,0.13098309934139252,0.07441020011901855,16.448388712146468
57,10/27 16:18:20,436,-105193.60100396271,-0.1174205020070076,-0.10105790197849274,21.533586832096987
58,10/27 16:18:23,779,-105130.26432256692,0.11001612991094589,0.11188405752182007,24.720307245921983
59,10/27 16:18:25,531,-106791.15406290366,0.08257356286048889,-0.06854856014251709,15.552597187056822
60,10/27 16:18:30,1471,-122130.95461006224,0.10623396933078766,0.03216813877224922,14.202538307993748
61,10/27 16:18:35,1182,-106161.71079405598,0.07267463952302933,0.04069928824901581,26.247607894396737
62,10/27 16:18:43,958,-96341.36354269373,0.008428147062659264,0.011752229183912277,18.642198813445088
63,10/27 16:18:46,485,-99001.26542936315,0.0705961287021637,-0.1064092367887497,7.389711739872479
64,10/27 16:18:53,1589,-107342.50777611892,-0.12110823392868042,0.06921496242284775,14.886200623337214
65,10/27 16:19:38,10000,-51134.90279203771,0.041167858988046646,-0.05166201665997505,2.9967154327469046
66,10/27 16:20:11,10000,-75829.09364324439,-0.13378793001174927,-0.02388599142432213,5.287747338789233
67,10/27 16:20:14,624,-99845.21791365556,-0.06022133678197861,0.03821058198809624,24.416699940456922
68,10/27 16:20:17,963,-98975.18512418526,-0.07147031277418137,0.06953198462724686,23.44136699530182
69,10/27 16:20:18,367,-100237.41406904168,0.0806380957365036,-0.10647356510162354,25.458224592790643
70,10/27 16:20:21,1047,-140657.53738079403,-0.029087135568261147,0.07116798311471939,23.164017270188175
71,10/27 16:20:42,10000,-76273.41993446417,-0.05546305328607559,0.054061293601989746,10.9968305344139
72,10/27 16:21:03,10000,-49886.48355989217,-0.12980933487415314,0.061547063291072845,9.662276276181457
73,10/27 16:21:05,574,-99991.0012470247,0.0008552940562367439,-0.047943420708179474,29.157588337628468
74,10/27 16:21:51,10000,-23760.9394132065,0.04204310476779938,0.07641325145959854,2.4853720423707975
75,10/27 16:21:55,637,-103704.00103497005,-0.07285679876804352,-0.03842855244874954,20.692976567394474
76,10/27 16:22:01,1026,-106883.9780122322,0.01889761909842491,0.0608469620347023,27.07277758003604
77,10/27 16:22:12,2288,-144625.69709055906,0.011849570088088512,0.1156134307384491,12.88125027823777
78,10/27 16:22:16,686,-106409.36086637626,-0.04231967031955719,0.023907026275992393,22.267324275398792
79,10/27 16:22:21,1422,-96820.56883722077,-0.08029252290725708,0.06651204824447632,28.515350773334738
80,10/27 16:22:26,1127,-130845.95610165384,0.04662469029426575,-0.029948709532618523,19.296996516667445
81,10/27 16:23:01,10000,-19455.064270929925,0.05417453125119209,0.03947989270091057,19.775809516182555
82,10/27 16:23:28,10000,-97035.53547971344,-0.09831014275550842,-0.09289082884788513,6.285827109894567
83,10/27 16:23:51,10000,-29209.7940600145,0.07550135254859924,0.04979080334305763,1.4840482460825526
84,10/27 16:23:54,1131,-104193.67882942394,0.1085243821144104,-0.039872653782367706,16.881927850902215
85,10/27 16:24:32,10000,-33882.32819023217,-0.040385354310274124,0.09849784523248672,7.747533295601179
86,10/27 16:24:41,1469,-97170.23543515828,-0.08496473729610443,0.055221185088157654,27.457014956436527
87,10/27 16:25:25,10000,-18021.051003628476,0.09803406149148941,0.051745250821113586,7.059481793816331
88,10/27 16:26:00,10000,-45842.997703636946,0.09978815168142319,0.08146607130765915,4.808105673198467
89,10/27 16:26:05,898,-105279.20825260857,-0.014077101834118366,-0.02642255462706089,23.71724811354052
90,10/27 16:26:50,10000,-87658.65068993422,-0.09171953052282333,0.07149961590766907,24.602686052505913
91,10/27 16:27:31,10000,-36130.59793122128,0.06194254010915756,0.07882427424192429,15.613738139274236
92,10/27 16:27:33,246,-100109.31723837406,0.07438488304615021,-0.13423679769039154,18.421420089802353
93,10/27 16:28:02,10000,-1640.199069069153,0.020375436171889305,0.02189646102488041,5.563302518843719
94,10/27 16:29:06,10000,-4837.49255189546,0.026961686089634895,0.010295440442860126,17.421698277583328
95,10/27 16:29:20,2088,-104165.64917942786,-0.04838700592517853,0.011751960031688213,15.098513419317113
96,10/27 16:29:27,628,-98186.73185305533,0.01950572244822979,-0.11668258905410767,8.137276316394486
97,10/27 16:29:43,2634,-87858.43099191003,-0.007001818623393774,-0.019905919209122658,19.416334739452495
98,10/27 16:30:47,10000,-48093.769785611345,-0.13097785413265228,-0.04427216202020645,19.34976559670903
99,10/27 16:30:50,705,-100485.23575940759,0.07722475379705429,-0.1384831815958023,6.233289568201462
100,10/27 16:30:52,476,-98291.80393451273,0.012418447062373161,-0.09408482164144516,22.489119486632564
101,10/27 16:31:00,1382,-106849.800390025,-0.05784062296152115,-0.07584396749734879,27.803337650999406
102,10/27 16:31:20,6219,-47671.65308439674,0.033496275544166565,0.028188321739435196,13.154761497866714
103,10/27 16:31:22,736,-110234.6319084109,0.11166522651910782,-0.12648072838783264,16.517604183253628
104,10/27 16:31:47,10000,-24108.261812328004,0.11974430829286575,-0.06371314078569412,8.966166643951452
105,10/27 16:31:50,886,-97746.83087543266,-0.04348670318722725,-0.034717291593551636,27.557629639519888
106,10/27 16:32:35,10000,-3903.6067721072604,0.03523586317896843,0.0027246216777712107,3.7728122582157235
