epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g
1,10/28 14:39:41,3636,-94525.04531854976,-0.06794442236423492,-0.12569129467010498,17.71136816249475
2,10/28 14:39:44,759,-98066.81801663841,-0.012562465853989124,-0.06440158933401108,20.85966865904676
3,10/28 14:39:45,278,-100834.96940820187,-0.08079183101654053,-0.12916433811187744,15.00749751936286
4,10/28 14:39:47,672,-107284.55837931874,0.13065676391124725,-0.0841246098279953,24.289313227257033
