epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g,terminated,truncated,total_reward_per_L1_dist
1,10/29 10:11:48,10000,-114660.65854666814,0.1147337555885315,-0.12445856630802155,9.862491743833278,False,True,-11790528.0
2,10/29 10:12:37,10000,-88156.45535530336,0.07688266783952713,0.12681400775909424,24.948216671926097,False,True,-432783.0
3,10/29 10:13:03,10000,-66102.8068408976,0.003497322788462043,0.12846587598323822,12.947009366121653,False,True,-500918.5
4,10/29 10:13:08,626,-108372.13549140497,0.10716191679239273,0.1316397488117218,16.52463666892545,False,True,-453816.5
5,10/29 10:13:18,1130,-107545.98850532032,-0.09183342009782791,0.07169575989246368,6.888088418370685,False,True,-5340540.5
6,10/29 10:13:26,588,-110327.18145533762,-0.04249067232012749,-0.013616180047392845,22.25363066452329,False,True,-1966376.25
7,10/29 10:13:31,410,-102493.91191729082,-0.10545777529478073,0.019631410017609596,12.891217172742747,False,True,-1194200.75
8,10/29 10:13:39,942,-143893.51307227754,0.12775462865829468,-0.12432950735092163,12.745142495392964,False,True,-42011216.0
9,10/29 10:13:48,1197,-137618.36711142192,-0.0001299078721785918,0.07957273721694946,1.2561675433269586,False,True,-1732294.25
10,10/29 10:13:52,465,-106504.7120667757,0.013939747586846352,0.09503217041492462,12.428249212434444,False,True,-977359.25
11,10/29 10:14:05,1354,-102477.08836243548,-0.01349463127553463,-0.09912174940109253,28.37786715685931,False,True,-909966.0625
12,10/29 10:14:09,488,-104100.22329119661,0.0994255393743515,0.1188579872250557,7.259276810431584,False,True,-476903.71875
13,10/29 10:14:15,801,-99841.31866976772,0.11171045154333115,-0.06906338036060333,2.872065005331738,False,True,-2341106.25
14,10/29 10:14:21,708,-110162.48114931518,-0.08173532783985138,0.002381268423050642,21.431349106081825,False,True,-1388240.0
15,10/29 10:14:26,671,-109741.87851581349,-0.10475236177444458,0.06494742631912231,11.809462729149287,False,True,-2756991.75
16,10/29 10:14:34,685,-122944.65755512763,0.0030041274148970842,-0.07382143288850784,21.90852202243465,False,True,-1736082.125
17,10/29 10:14:40,645,-89256.69660015116,0.004914113786071539,-0.004702073521912098,27.684416492124484,False,True,-420942208.0
18,10/29 10:14:47,677,-79946.24214149282,-0.014151504263281822,-0.005841814912855625,14.215032415292855,False,True,-3998647.75
19,10/29 10:14:51,334,-101784.94197537952,-0.123370461165905,0.1388992816209793,10.371541865796807,False,True,-6554583.0
20,10/29 10:14:58,791,-118522.10490487926,-0.019103551283478737,-0.040405914187431335,10.2650296994691,False,True,-1991651.375
21,10/29 10:15:08,1148,-103119.85472604346,0.05664052814245224,-0.08735522627830505,23.391605336901055,False,True,-3357345.5
22,10/29 10:16:36,10000,-37726.604721858246,-0.0912475436925888,0.12133367359638214,2.269269596414285,False,True,-1253953.375
23,10/29 10:18:16,10000,-43670.828322915666,0.01599212735891342,0.10799162834882736,2.6538721180272398,False,True,-352230.25
24,10/29 10:18:25,730,-105241.31499847393,0.06774856150150299,0.1369316726922989,11.923810348928736,False,True,-514174.28125
25,10/29 10:18:32,531,-115652.91234635278,0.0605301707983017,0.11320891231298447,25.48912879845545,False,True,-665670.125
26,10/29 10:18:48,1778,-121951.96835141655,-0.05136554315686226,0.04191415384411812,6.08130071368938,False,True,-12903073.0
27,10/29 10:18:52,405,-102720.6444836677,0.103988878428936,0.03733318671584129,14.79775114036888,False,True,-726854.9375
28,10/29 10:18:56,397,-107525.44867220489,0.025120610371232033,-0.12689608335494995,18.176203920579933,False,True,-1056496.625
29,10/29 10:19:01,484,-106453.61888940058,0.03500586748123169,-0.13659131526947021,9.835641584016,False,True,-1047921.9375
30,10/29 10:19:10,826,-143099.07487396715,-0.09680811315774918,0.06261337548494339,24.05214318161114,False,True,-4184827.5
31,10/29 10:22:12,10000,-65126.300696785605,0.04650223255157471,0.130641907453537,3.248343482318264,False,True,-367645.8125
32,10/29 10:22:28,776,-134471.27336305202,0.001256499788723886,-0.05890838801860809,25.483090547732946,False,True,-2332469.5
33,10/29 10:22:46,1176,-107095.59549433156,0.052998095750808716,-0.1004321351647377,11.538631126397688,False,True,-2257779.25
34,10/29 10:22:56,592,-107004.88765917989,0.06472399830818176,-0.02390596829354763,29.935351262121316,False,True,-2621510.5
