trial_id,total_reward,config
0,-100646.66247120127,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-107259.14216627472,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-102320.13407494116,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-95371.36404311098,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-105118.99284628857,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-117734.83889757244,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-173333.29581899708,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-102774.72766798259,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-105834.73070031533,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-115138.56359149193,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-122965.46714907451,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-101187.12241919056,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-103989.8820242762,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-103457.57147266659,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-114348.46145184804,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-104844.85473023879,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-117146.96300311749,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-109000.62548227854,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-102223.38554001153,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
0,-104225.95586495563,SimulationConfig(dt=0.001, eta=0.001, seed=None, T=1, epsilon_start=0, epsilon_end=0.5, n_sensor_1d=10, n_mf=100, max_firing_rate=200, transmitt_speed=100, sigma=3, tau_pre_ms=5.0, tau_post_ms=5.0, tau_e_ms=50, tau=4.0, t_pkj=2.0, integral_decay=16.0, n_grc=8, n_goc=2, n_pkj=1, n_mli=2, n_cf=4, t_grc=2, t_goc=2, t_mli=2, t_motor=2, th_pkj=1.0, weight_init='kaiming', simulation_duration_s=10.0, success_duration_s=3.0, num_steps=64, success_reward_per_sec=10000, penalize_failure_per_sec=10000, plate_size=0.3, ball_mass=None, ball_density=2000, n_motor=4, motor_mode='spikes', motor_decay=2.0, motor_damping=3.0, motor_gain=1.0, motor_max_hinge_deg=10.0, motor_window_time=0.02, motor_window_len=10, use_ema=False, ema_alpha=0.5)
