epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g,terminated,truncated,total_reward_per_L1_dist
1,10/29 01:05:42,3230,-104883.23777946939,0.017105966806411743,0.11333765834569931,19.569516512540144,False,True,-804050.25
2,10/29 01:05:52,1207,-103540.40745103949,-0.10228890925645828,0.011642216704785824,28.772986859371994,False,True,-1142241.375
3,10/29 01:05:57,753,-103462.42634222936,-0.11441124975681305,-0.06490495055913925,18.868676256294236,False,True,-576983.1875
4,10/29 01:06:01,398,-100114.31930587927,-0.07621413469314575,-0.13674607872962952,6.956563623410313,False,True,-470108.09375
5,10/29 01:06:06,716,-108520.63398417394,0.048996616154909134,-0.046742286533117294,10.555756561616016,False,True,-48138760.0
6,10/29 01:06:15,1064,-206662.4515700132,0.0031649309676140547,0.018919168040156364,2.8091028125010715,False,True,-9357976.0
7,10/29 01:06:19,466,-100256.64824333975,0.030507279559969902,-0.09851188212633133,14.367135111556333,False,True,-1474262.75
8,10/29 01:06:29,1191,-155274.13732363534,0.007393337320536375,0.0029860110953450203,3.783492625353736,False,True,-14959913.0
9,10/29 01:06:36,640,-104559.2643935584,0.06862173974514008,0.057415176182985306,18.877299701752392,False,True,-829592.4375
10,10/29 01:06:43,562,-108738.83155699904,0.019733557477593422,-0.040299396961927414,15.286674346795571,False,True,-5287352.0
11,10/29 01:06:49,561,-109682.85580774586,0.0020586817990988493,-0.0522477813065052,15.599253916415226,False,True,-2185392.0
12,10/29 01:06:57,799,-146937.3342479566,-0.033176012337207794,0.1140003651380539,11.36474424749079,False,True,-1817983.375
13,10/29 01:07:00,312,-101760.9628108828,0.08200045675039291,-0.1173611432313919,13.17568007279004,False,True,-2877799.25
14,10/29 01:07:04,454,-103793.81805185815,0.12475163489580154,-0.0639764592051506,10.650861884158362,False,True,-1707832.5
15,10/29 01:07:09,836,-115643.78162595013,-0.0884179174900055,0.07575082033872604,13.504431437358004,False,True,-9129462.0
16,10/29 01:07:13,622,-104632.32395271963,0.14167152345180511,0.06066494435071945,1.3846968843537613,False,True,-517120.4375
17,10/29 01:07:18,721,-138119.24412883734,-0.05819711834192276,0.033022455871105194,19.117154629524816,False,True,-5486439.0
18,10/29 01:07:22,431,-105442.97715487394,0.08928537368774414,-0.07450588792562485,17.903871343521338,False,True,-7134414.5
19,10/29 01:07:30,1019,-143795.99177429112,-0.11058440059423447,0.06565692275762558,5.265804854736145,False,True,-3200624.5
