epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g
1,10/28 08:12:23,10000,-115676.15335626285,-0.12863224744796753,0.12494619935750961,5.218375457580275
2,10/28 08:12:26,1182,-102884.70883353997,0.03420571982860565,-0.002409310545772314,14.867235162183631
3,10/28 08:12:34,2524,-104578.27434491938,0.11222142726182938,-0.10874588787555695,10.318148800035662
4,10/28 08:12:35,537,-105104.8566966146,-0.10890381783246994,-0.06721513718366623,19.718014528388505
5,10/28 08:12:38,804,-124191.92934108627,-0.03276866301894188,0.02504384145140648,11.57350627653339
6,10/28 08:12:42,1442,-101603.07005689241,-0.03229587525129318,-0.040202170610427856,3.6052200244061594
7,10/28 08:12:44,371,-102888.11079083261,0.12671421468257904,-0.10347152501344681,16.764465966998088
8,10/28 08:12:45,565,-107839.20844074013,-0.13061590492725372,-0.032326195389032364,23.04209148464378
9,10/28 08:12:48,751,-108061.88087441656,0.10695184767246246,0.08118213713169098,15.521123880988856
10,10/28 08:12:50,633,-127790.26175192185,-0.06510022282600403,-0.032127223908901215,7.192862013641853
11,10/28 08:12:52,527,-106457.09090462248,0.052120666950941086,0.0005043533747084439,16.884543913174777
12,10/28 08:12:54,414,-106365.3641920951,-0.07617355138063431,-0.08933709561824799,25.452823718455498
13,10/28 08:12:55,377,-105124.99268550459,-0.12451674789190292,-0.10089712589979172,25.146834750380656
14,10/28 08:13:17,7924,-139631.04469558178,0.14193618297576904,-0.10731524229049683,1.7442768377587294
15,10/28 08:13:45,10000,-65207.64682046024,0.12102668732404709,-0.03691573068499565,1.8343067468352332
16,10/28 08:13:46,375,-102406.95377619473,0.0837959423661232,-0.10197993367910385,28.101120602505745
17,10/28 08:13:49,806,-103590.92958163904,-0.011085078120231628,0.08341508358716965,22.68843070287305
18,10/28 08:13:50,407,-103701.68545077878,-0.11350903660058975,0.013799923472106457,17.761044039414504
19,10/28 08:13:52,540,-102138.77575765007,0.08747135102748871,0.004981321282684803,19.25866238488051
20,10/28 08:13:55,940,-120112.10218831265,-0.06982757896184921,0.12517063319683075,16.925640906035277
21,10/28 08:14:22,10000,-39528.246601543215,0.05615444853901863,0.06409921497106552,5.819448011278548
22,10/28 08:14:24,612,-113179.74808388471,0.01794607564806938,-0.012257974594831467,25.743667495905942
23,10/28 08:14:28,1464,-115566.97975226713,0.13182604312896729,-0.0328388437628746,8.429214730960044
24,10/28 08:14:30,740,-115263.57202680253,-0.020110562443733215,0.046182870864868164,22.178449735523255
25,10/28 08:14:32,559,-105693.33732713558,0.04120349511504173,0.05834954231977463,15.856562880123024
26,10/28 08:14:34,576,-141068.47048121228,0.09349001199007034,0.05841299518942833,24.839795387613993
27,10/28 08:14:36,628,-114956.0347216121,0.07182895392179489,-0.02300589345395565,28.07191508617287
28,10/28 08:14:38,659,-103634.20453613617,0.058871909976005554,-0.10108580440282822,7.423395028508645
29,10/28 08:14:40,553,-100234.05211677446,-0.11453007906675339,0.015177392400801182,6.99024674712121
30,10/28 08:15:07,10000,-25157.713488167694,0.09175695478916168,0.025033164769411087,4.258286458040658
31,10/28 08:15:11,1427,-103159.49864000363,0.07355459779500961,-0.025601975619792938,26.087977359517172
32,10/28 08:15:38,10000,-90209.25691119996,-0.017019003629684448,-0.04071468487381935,9.355240406693419
33,10/28 08:15:40,414,-105255.04676199185,0.07612842321395874,0.06773468106985092,26.670073238610392
34,10/28 08:15:41,414,-110273.04790040414,-0.06540629267692566,0.0984252393245697,27.0218941626367
35,10/28 08:15:43,520,-100806.10030932279,0.03522958979010582,0.007996800355613232,22.480712402996886
36,10/28 08:15:44,379,-99822.56111564288,0.07661337405443192,0.1006343737244606,20.816024975511326
37,10/28 08:15:45,311,-102030.37209457274,-0.11657159775495529,0.08478431403636932,22.244613251725045
38,10/28 08:15:48,844,-155606.7695648226,0.11601584404706955,-0.04433159530162811,13.885146560112037
39,10/28 08:15:50,570,-99085.075844774,-0.07573147118091583,-0.05865626409649849,19.082970022256692
40,10/28 08:15:52,568,-104939.61814968214,0.068512924015522,0.029218917712569237,13.68467371335873
41,10/28 08:16:00,2912,-138001.9834200414,0.11289595067501068,-0.03569544106721878,6.250408391104378
42,10/28 08:16:03,975,-111726.60722370184,0.08426620066165924,0.08420190215110779,9.25843784163019
43,10/28 08:16:33,10000,-44192.99199223248,0.08994981646537781,0.09909655898809433,2.897828804144578
