epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g
30,10/28 06:19:00,396,-99428.80440799698,-0.13685385882854462,-0.02626846358180046,14.38679585944699
31,10/28 06:19:06,967,-103524.49292034833,-0.07008586823940277,-0.13005554676055908,24.040280085293833
32,10/28 06:19:10,716,-136865.02671738766,0.06848657131195068,-0.07521045207977295,23.08198064405098
33,10/28 06:19:12,361,-101473.44246360268,0.048263102769851685,0.113031305372715,17.257007447125943
34,10/28 06:19:16,624,-99787.02256357732,-0.05563957244157791,-0.016689160838723183,27.69172486481829
35,10/28 06:19:23,1439,-99596.96544659202,-0.10977274179458618,0.0041661337018013,6.530212763924117
36,10/28 06:19:37,2500,-96165.9229379691,0.02321799285709858,0.02529972232878208,10.813442571623995
37,10/28 06:19:39,453,-110756.19918020788,0.024284271523356438,0.07845722138881683,23.18751392345376
38,10/28 06:19:46,1219,-117561.0406036455,-0.046235986053943634,-0.11046518385410309,21.119144989770945
39,10/28 06:20:45,10000,-21897.06499721794,-0.08747480064630508,0.053835805505514145,4.074890809391135
40,10/28 06:21:39,10000,-79769.47722260891,-0.11539574712514877,-0.102057084441185,6.341922387859013
41,10/28 06:21:45,912,-132891.69208078732,-0.13099148869514465,0.09188631922006607,26.948829307114767
43,10/28 06:26:44,4783,-89022.37255961126,0.04179120063781738,0.11632639914751053,18.808184592861153
44,10/28 06:26:49,1226,-98057.8842935412,-0.08227775990962982,-0.11495321244001389,20.350977511501586
45,10/28 06:26:52,784,-113266.07661762202,0.03772420808672905,0.06249576807022095,9.584055412220241
46,10/28 06:27:27,7560,-97311.11786442905,0.09720533341169357,-0.08447819203138351,2.0087400651315876
47,10/28 06:27:31,664,-98858.79836143434,-0.04071745648980141,0.02916773222386837,29.10390442869966
48,10/28 06:27:36,751,-98159.92359703234,-0.06977621465921402,0.13317938148975372,28.72249087581442
49,10/28 06:27:39,468,-103715.10288143878,0.06640388071537018,0.00023623484594281763,20.972402379706402
50,10/28 06:27:44,957,-127549.60475840949,-0.12313733249902725,-0.01081803347915411,8.92607624643114
51,10/28 06:27:46,345,-101481.3786454359,0.10021993517875671,-0.11826786398887634,18.399064902994212
52,10/28 06:27:50,567,-98745.55892674663,0.04506295919418335,-0.013057989068329334,14.203464518260875
53,10/28 06:27:56,1023,-110243.15752066718,-0.049879152327775955,0.12033858895301819,7.841137133680165
54,10/28 06:28:00,561,-99748.17517435308,0.031228438019752502,0.02784009464085102,20.59644555632545
55,10/28 06:28:05,888,-129411.15199610355,-0.11689410358667374,0.05421687662601471,17.6132742163545
56,10/28 06:28:10,652,-111458.17505189349,-0.13535816967487335,-0.03577008470892906,19.423536282431417
57,10/28 06:28:13,592,-102025.30804520148,-0.07698983699083328,-0.008493239991366863,28.497546500369705
58,10/28 06:29:13,10000,-24846.643787684523,-0.039354778826236725,-0.008208808489143848,3.2293753870218813
59,10/28 06:29:18,832,-102642.05714446788,-0.09335485845804214,0.0980600118637085,23.690338958395472
60,10/28 06:29:33,3608,-109995.13223069147,-0.08942732959985733,0.13937446475028992,6.579187722900359
61,10/28 06:29:47,2304,-86976.40027725707,-0.01086276676505804,-0.012050149962306023,15.944427978190015
62,10/28 06:29:50,417,-100005.5649064297,0.12362027168273926,0.09552895277738571,17.762425789993994
63,10/28 06:30:43,10000,-106697.70907230888,0.11655928194522858,0.11675053089857101,2.6677493341891454
