epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g
1,10/28 02:00:23,6458,-199381.3311618393,-0.12243209034204483,0.08829222619533539,21.923934710465343
2,10/28 02:00:33,1525,-204931.23094474964,0.008170673623681068,0.09507278352975845,15.430868775700505
3,10/28 02:00:41,1510,-202852.7305512647,0.11793748289346695,0.10634520649909973,14.211930650043465
4,10/28 02:00:45,627,-216896.34114021214,-0.055896203964948654,0.010324563831090927,22.227200260991438
5,10/28 02:00:50,666,-211167.36186219644,0.01772207021713257,-0.09649813920259476,26.164389277028917
6,10/28 02:00:53,557,-201960.4044442536,0.027246085926890373,0.037285320460796356,19.31872596047664
7,10/28 02:00:59,991,-198426.47609378613,0.07705327123403549,-0.011423633433878422,3.696213877512109
8,10/28 02:01:06,1137,-241165.5438445949,-0.06613372266292572,-0.10413907468318939,5.115894537375926
9,10/28 02:01:12,913,-226617.91881902047,-0.04030308499932289,-0.13517169654369354,10.18223246471954
10,10/28 02:01:15,393,-199876.66881485377,-0.031637027859687805,0.10995864123106003,7.347053104603624
11,10/28 02:01:21,891,-228471.20726666355,-0.10660526901483536,-0.13350927829742432,27.178076551138776
12,10/28 02:01:29,543,-216143.88603697362,-0.12499139457941055,0.06602751463651657,8.16695204594247
13,10/28 02:01:32,591,-198091.7116843996,0.011466924101114273,-0.016234740614891052,28.87187143937695
14,10/28 02:01:38,742,-202692.64215501017,-0.08583546429872513,-0.06485846638679504,28.079767361472538
15,10/28 02:01:45,828,-227120.32186622458,-0.09658612310886383,-0.12561367452144623,29.91083557859854
16,10/28 02:01:48,269,-201889.0026625197,0.05021706968545914,0.12926910817623138,20.162954502988455
17,10/28 02:01:53,611,-219548.703220979,-0.1218288317322731,0.031142009422183037,9.635976931393907
18,10/28 02:01:59,844,-209096.3606391236,0.07353796809911728,-0.04903370514512062,6.453395611252852
19,10/28 02:02:03,493,-201052.63517288753,0.03052963875234127,0.06114332750439644,16.01795800453886
20,10/28 02:02:09,647,-202435.97895219005,0.13842041790485382,-0.08432289958000183,4.927262761087964
21,10/28 02:02:16,665,-191579.0022593413,-0.01608005352318287,-0.024571068584918976,20.15468950110898
22,10/28 02:02:22,694,-200283.46751695866,0.04678132385015488,-0.09266563504934311,18.712143919579088
23,10/28 02:02:26,478,-201521.88786984226,0.11748315393924713,-0.02671479806303978,15.885341968237286
24,10/28 02:02:31,645,-208884.2618557805,0.010463439859449863,-0.07545904815196991,23.518740317397054
25,10/28 02:02:36,584,-210374.87799778514,0.020347772166132927,0.062211159616708755,4.400999929696567
27,10/28 04:44:15,11909,-187927.66343717295,-0.0573633648455143,0.12632405757904053,20.624711942120253
28,10/28 04:45:47,11570,-167023.04365392064,0.029676195234060287,-0.0444655604660511,8.760223608075313
