epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g
1,10/28 06:37:54,3259,-90685.63108914849,-0.035572946071624756,0.06291352212429047,19.89231546274713
2,10/28 06:37:56,371,-100348.01643070021,-0.12969350814819336,-0.017567764967679977,15.162746459787304
3,10/28 06:37:58,628,-111607.3853143151,-0.012458963319659233,0.1296064257621765,15.727381982371249
4,10/28 06:37:59,285,-102046.02628183637,-0.12410659343004227,-0.06353600323200226,25.256197882591
5,10/28 06:38:01,519,-102496.81683441113,0.027194328606128693,-0.10038205236196518,15.748820977517623
6,10/28 06:38:03,890,-123364.26043124794,0.13740688562393188,0.030773844569921494,11.227589783718132
7,10/28 06:38:05,751,-130268.811467271,0.09233246743679047,0.04441976174712181,8.924586166337411
8,10/28 06:38:07,225,-102166.32073797275,0.09196434915065765,-0.1367504745721817,12.849457483877675
9,10/28 06:38:08,238,-102022.44473616967,-0.134213387966156,0.07469528913497925,16.53658159234239
10,10/28 06:38:09,453,-108962.29724854234,-0.08265164494514465,-0.07652565091848373,7.9816653168888685
11,10/28 06:38:11,528,-99203.27682034581,-0.039567604660987854,0.031538572162389755,25.037976332762934
12,10/28 06:38:12,350,-102203.93966940894,0.09513065218925476,-0.10494605451822281,22.25301686221663
13,10/28 06:38:14,452,-102464.50623348242,-0.07227282971143723,-0.05304218456149101,14.742741930885234
14,10/28 06:38:15,323,-103794.31121525742,0.0721951425075531,-0.11432880908250809,12.944635065928106
15,10/28 06:38:17,390,-102256.2168749532,-0.09599106758832932,0.10602051764726639,26.690840647503325
16,10/28 06:38:19,651,-126819.42343484244,0.1208793967962265,-0.07935488969087601,2.7262091576243064
17,10/28 06:38:20,481,-100199.62420886334,-0.006858809385448694,-0.05959635600447655,17.686152440086484
18,10/28 06:38:23,755,-98759.16611571028,0.06920232623815536,0.10599616169929504,10.941852067638587
19,10/28 06:38:24,381,-104481.7058334662,-0.09759675711393356,-0.08956874907016754,12.178030760849293
20,10/28 06:38:26,529,-99498.70055633712,0.003227042034268379,-0.03599033132195473,27.30563243759934
21,10/28 06:38:28,642,-97910.598880303,0.05865822732448578,0.020635776221752167,20.609248966754667
22,10/28 06:38:29,375,-102768.55518453564,-0.09982595592737198,-0.024312065914273262,17.167001045388627
23,10/28 06:38:32,769,-99152.33846853964,0.11962085962295532,0.09468229860067368,19.848307087800762
24,10/28 06:38:34,612,-109807.98597898876,0.06679683178663254,-0.10452833026647568,3.061822823459878
25,10/28 06:38:35,529,-100030.09997837551,0.11441703140735626,-0.03768652677536011,29.69675588377119
26,10/28 06:38:37,410,-101790.45714090989,0.10759960860013962,-0.08714861422777176,17.39308920258412
27,10/28 06:38:39,614,-120865.83427618696,-0.045196954160928726,0.13596390187740326,10.583726229301895
