epoch,datetime,duration,total_reward,ball_x,ball_y,ball_mass_g,terminated,truncated,total_reward_per_L1_dist
85,10/30 13:49:00,996,-103082.82707568828,0.12930525839328766,0.018560530617833138,26.978420655678,False,True,0.13063055643784832,0.21228383305607795,-789117.2623515023
86,10/30 13:49:15,1211,-110852.51031401294,-0.10715125501155853,0.05150175094604492,28.874666142059013,False,True,0.11888575260677864,0.061834121422761616,-932428.889781805
87,10/30 13:51:04,10000,-17874.775086615628,-0.040218085050582886,0.0820968896150589,6.276149780107,False,True,0.09141878119589623,0.08267377121930004,-195526.28959592848
88,10/30 13:51:15,813,-100689.17562484102,0.09436903893947601,-0.0688554123044014,10.521787161631387,False,True,0.11681859044193765,0.21229835494399146,-861927.6713057633
89,10/30 13:51:23,685,-102285.81733896685,0.11882483214139938,0.0831395760178566,7.916919385095086,False,True,0.14502251747216402,0.2122421503754694,-705309.9002959995
90,10/30 13:51:38,1318,-94391.25393641007,-0.08415959030389786,-0.056903015822172165,14.350563330282666,False,True,0.1015912895479656,0.1787032928970578,-929127.4316568638
91,10/30 13:51:44,510,-100372.46024403158,0.10990940034389496,0.037730637937784195,29.6571303756333,False,True,0.11620532350844288,0.212210098455751,-863750.9643586942
92,10/30 13:51:57,1168,-96097.4750722568,-0.06044718250632286,0.05436765030026436,26.288061944921033,False,True,0.08130008249775723,0.06096728611952082,-1182009.5640728013
93,10/30 13:52:08,1470,-96449.95861694406,-0.13456912338733673,-0.06252036243677139,16.379705635150163,False,True,0.14838343815362068,0.11524782455578046,-650004.8780180566
94,10/30 13:52:24,1539,-100058.46222478643,-0.028316529467701912,0.12837037444114685,15.176669869071755,False,True,0.1314563797575354,0.12443385161499468,-761153.3377789588
95,10/30 13:52:37,1336,-96217.95429767916,-0.11142393946647644,-0.12087754905223846,21.316762359063123,False,True,0.16439791860463657,0.2122593374980961,-585274.771811895
96,10/30 13:52:42,446,-100850.29531734817,0.12407350540161133,0.09038501232862473,14.783509511571042,False,True,0.15350467992305578,0.21222913310968472,-656985.1509927865
97,10/30 13:53:36,5087,-94979.50470554226,-0.13109977543354034,0.09881110489368439,8.40696079379534,False,True,0.16416693950846634,0.07865056141648001,-578554.3970663109
98,10/30 13:53:51,1474,-131041.57077749683,-0.13043519854545593,0.07022085785865784,20.69329642386822,False,True,0.14813612157782113,0.21223580835002975,-884602.4141968377
99,10/30 13:55:32,10000,-7552.98269061913,-0.027781430631875992,0.01562596671283245,5.4878096070783595,False,True,0.03187442154628267,0.034019605612353315,-236960.61996456812
100,10/30 13:55:39,522,-103442.58905982164,0.12670888006687164,-0.1290893852710724,10.483176597742016,False,True,0.1808845205931945,0.21224209582330986,-571870.8749681343
101,10/30 13:56:55,10000,-60014.09669672229,0.023578571155667305,-0.11950992792844772,13.028957856034477,False,True,0.12181367982104144,0.10336527490480867,-492671.2400847756
102,10/30 13:58:19,10000,-79783.82460667631,-0.09685707837343216,0.12523677945137024,3.471382177399997,False,True,0.15832101879625876,0.11554060312259488,-503937.03383976495
103,10/30 13:59:17,5453,-113473.47028982555,0.12333537638187408,-0.1032710000872612,8.566684058009304,False,True,0.16086178730086392,0.19914178219702003,-705409.7321298141
104,10/30 14:01:02,10000,-702.6316473754521,0.00648751063272357,-0.010820132680237293,2.2095265226904393,False,True,0.012615984767648183,0.007079744721020623,-55693.761550604155
105,10/30 14:02:10,5893,-98015.67496064317,0.1334833949804306,0.05026938021183014,13.588081701164528,False,True,0.1426352948051498,0.21218002919811071,-687176.866669219
106,10/30 14:02:19,745,-110126.55422061027,-0.01328764483332634,-0.08741341531276703,20.14398100621769,False,True,0.08841756638995099,0.08870826538179305,-1245527.9953636746
107,10/30 14:03:03,3877,-122697.60560681613,-0.1093112975358963,-0.0752812996506691,21.983232191703657,False,True,0.13272616441287402,0.21239381988535438,-924441.7342245961
108,10/30 14:03:32,2738,-116923.40480656666,-0.07868726551532745,0.04998309910297394,12.175836176867277,False,True,0.09322014725955437,0.21226643466855974,-1254271.8311848931
