0,10/10 13:48:32,10000,-54866.60984644468,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/10 13:51:30,10000,-54866.60984644468,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/10 14:04:45,10000,-54866.60984644468,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/10 14:09:41,10000,-54866.60984644468,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/10 14:11:54,10000,-54866.60984644468,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/10 14:14:15,10000,-54866.60984644468,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/10 14:26:25,10000,-54866.60984644468,0.06784967333078384,-0.0668986365199089,5.4707224290104985
1,10/10 14:26:37,2543,-112550.97306668003,0.09196609258651733,-0.10523790121078491,15.067010554939607
2,10/10 14:27:34,10000,-114801.25446572313,0.13878409564495087,0.12273682653903961,4.201627254306824
3,10/10 14:27:43,1752,-93640.4262991495,-0.02703922428190708,0.01104610413312912,21.85313255193924
4,10/10 14:27:51,1663,-97321.64427247722,0.013502804562449455,0.06544936448335648,12.291431493996319
5,10/10 14:27:56,1048,-100926.0954225534,-0.0591888502240181,-0.04960015416145325,19.718409448004532
0,10/10 15:17:37,2743,-111274.35081348027,0.06784967333078384,-0.0668986365199089,5.4707224290104985
1,10/10 15:17:56,1574,-102223.7244704302,0.087997205555439,-0.06497959047555923,12.255815605972668
2,10/10 15:18:43,6153,-98308.10551499887,0.0746559202671051,0.08990243077278137,9.962549918951444
0,10/10 16:33:14,1406,-103185.7494769253,0.06784967333078384,-0.0668986365199089,5.4707224290104985
0,10/10 16:34:31,1406,-103185.7494769253,0.06784967333078384,-0.0668986365199089,5.4707224290104985
1,10/10 16:35:31,10000,-25049.275603123773,-0.07075873017311096,0.021329708397388458,1.357750636874167
2,10/10 16:35:38,1367,-100379.21783630681,0.07679246366024017,-0.03189590200781822,17.429848311208602
3,10/10 16:35:57,2969,-88833.25202705713,0.09795986115932465,-0.019796743988990784,29.42068378454192
4,10/10 16:36:21,3304,-91218.50573218307,-0.12944483757019043,0.055078763514757156,18.75556109642733
5,10/10 16:36:43,3194,-95550.17137440108,-0.03322385251522064,0.06707679480314255,25.65492887639169
6,10/10 16:36:47,333,-101420.32503964343,-0.06035718694329262,0.11511610448360443,11.649675676762444
7,10/10 16:37:02,2607,-101036.86494895015,-0.11018352210521698,0.06917502731084824,24.00999086156592
8,10/10 16:37:21,2451,-104199.19644303335,-0.049890223890542984,-0.09632526338100433,2.052469304719055
9,10/10 16:37:29,1121,-94987.88963679894,0.0007349547813646495,0.017045678570866585,24.74167071537831
10,10/10 16:37:38,1012,-102951.22982213393,0.11701065301895142,-0.002978922799229622,4.724973464694543
11,10/10 16:37:45,1513,-99991.94026892184,-0.014034305699169636,-0.08138195425271988,27.33934988537753
12,10/10 16:37:49,553,-100357.40832187312,0.05900663882493973,-0.057149894535541534,19.06283005676497
13,10/10 16:37:54,1212,-103193.29153836047,0.05610601231455803,0.13385678827762604,13.492847437942622
14,10/10 16:38:08,2166,-98852.73570563417,0.02472577802836895,-0.08697804063558578,18.084045559365627
15,10/10 16:38:26,2555,-105046.85489776621,-0.030371680855751038,0.08457288891077042,2.9532280198420446
16,10/10 16:38:37,1563,-106594.0768084469,-0.04305543750524521,0.10454554110765457,16.178208850366158
17,10/10 16:38:40,504,-102080.6932516335,-0.042802583426237106,0.12475062161684036,27.659002828199338
18,10/10 16:38:51,2185,-98806.17406474824,-0.05121578648686409,0.058339424431324005,14.121318090662204
19,10/10 16:39:18,4092,-101352.76739380328,-0.08183374255895615,-0.05633270740509033,7.715439072818151
20,10/10 16:39:32,1386,-98693.29989116733,0.00658602686598897,-0.042162321507930756,27.004662452000087
0,10/10 16:40:40,1406,-135702.4073760187,0.06784967333078384,-0.0668986365199089,5.4707224290104985
1,10/10 16:41:39,10000,-103047.654097771,-0.07075873017311096,0.021329708397388458,1.357750636874167
2,10/10 16:41:46,1498,-200691.8060365934,0.07679246366024017,-0.03189590200781822,17.429848311208602
3,10/10 16:41:49,572,-113114.76011234793,-0.13290417194366455,0.060387589037418365,28.461563260743063
4,10/10 16:41:54,1126,-148763.03306406064,0.007424208335578442,0.047838084399700165,17.80015860022577
5,10/10 16:41:59,1181,-130679.8479179114,-0.11420448124408722,-0.12440212070941925,8.327693546169805
6,10/10 16:42:04,1195,-123032.36450135763,0.12155112624168396,-0.07101603597402573,3.9449886460885453
7,10/10 16:42:08,633,-132222.26707320195,-0.04329949617385864,0.061187341809272766,18.530387207502997
8,10/10 16:42:16,1509,-142357.24149063142,0.08514570444822311,-0.07046589255332947,14.63006148629185
9,10/10 16:42:22,839,-101929.35923763685,0.005360936746001244,-0.0004586167633533478,16.405721966887068
10,10/10 16:42:37,1822,-159313.417991166,-0.006613438483327627,0.045162782073020935,24.465142202644582
11,10/10 16:42:50,1934,-152042.7872550739,-0.0035019339993596077,-0.01627306640148163,16.467682789062025
12,10/10 16:43:57,10000,-312076.87821108033,-0.13693781197071075,-0.06819336861371994,2.9647433389719913
13,10/10 16:44:02,689,-120950.11770970725,-0.07626661658287048,0.10042230039834976,3.2485719935719923
14,10/10 16:44:04,309,-107604.43825554311,-0.0010928291594609618,-0.11096414923667908,12.73630015184789
15,10/10 16:44:06,488,-134340.72989433765,-0.024871399626135826,0.078675277531147,28.313069375652493
16,10/10 16:44:08,395,-106821.69154985416,0.06453152000904083,0.09589069336652756,26.78917818077544
17,10/10 16:44:10,270,-106784.51517304129,-0.033633407205343246,-0.13898013532161713,3.579172794052623
18,10/10 16:44:17,1090,-140109.82016589236,0.008476359769701958,0.11022218316793442,17.121372142375
19,10/10 16:44:21,738,-136173.38979410657,0.05190456286072731,-0.09554072469472885,5.829568953347194
20,10/10 16:44:25,493,-111345.28834957923,0.09297612309455872,0.09957840293645859,29.928688117071744
21,10/10 16:44:33,1774,-193585.5877853164,0.10987460613250732,0.09542950987815857,9.334050971798614
22,10/10 16:44:44,2114,-191315.29419847732,0.022634180262684822,-0.03054487332701683,12.98259192358867
23,10/10 16:44:53,1414,-181026.68447760545,0.10996983200311661,0.03644895553588867,9.477308281885959
24,10/10 16:45:04,1702,-178151.87638988328,-0.10207493603229523,0.05113968625664711,23.532761613799348
25,10/10 16:45:10,919,-143511.39065048462,0.11015570908784866,-0.008147223852574825,26.32868880915051
26,10/10 16:45:26,2323,-174984.0830482861,-0.08257289230823517,-0.01921439729630947,26.149574882435424
27,10/10 16:45:29,379,-108486.64425465142,0.12312357872724533,-0.13364621996879578,15.86207089004019
28,10/10 16:45:34,696,-114470.704825034,0.03820382431149483,0.11734975874423981,14.757370071835464
29,10/10 16:46:06,6875,-286417.14049184124,0.021425332874059677,0.08359351754188538,4.970873990404873
